fips,county_name,recovery_ratio_2008,recovery_ratio_covid,recovery_gap,peak_to_trough_loss_2008,peak_to_trough_loss_covid,poverty_change_pp,income_change_pct,population_change_pct,density_change_pct,proprietor_share_change_pp,migration_rate_change,high_school_change_pp,bachelors_change_pp,birth_rate_change,recovery_quartile_2008,recovery_quartile_covid,never_recovered_2008,never_recovered_covid
01059,"Franklin County, AL",0.9677551629016624,0.9786729857819904,0.010917822880327943,0.12987400283307238,0.03682099890630697,-4,0.4586055582642614,0.011546897174558035,0.011546897174558257,-1.08444100527674,5.563871238750862,,,-1.4185673019999996,Q3,Q2,FALSE,TRUE
01061,"Geneva County, AL",0.9235982747997536,1.0222140627868552,0.09861578798710158,0.10650470909250942,0.022489443730493885,-3.3999999999999986,0.27731665382107074,-0.0019375427399134226,-0.0019375427399134226,2.829904721612597,-1.7801946964794024,,,-1.0398416689999994,Q2,Q3,FALSE,FALSE
01063,"Greene County, AL",0.7804085422469823,0.879975379565039,0.09956683731805671,0.18910554008047042,0.10874025441116131,0.3999999999999986,0.1417034650117357,-0.13574853489611083,-0.13574853489611094,10.836319777012204,-10.651425640784462,,,-3.054987844000001,Q1: Lowest,Q1: Lowest,TRUE,TRUE
01065,"Hale County, AL",0.7993142690399767,0.9699493120926864,0.1706350430527097,0.2020717829004961,0.0865314989138306,-3.5,0.29427273593596137,-0.10762577658667316,-0.10762577658667316,8.373933457868427,-9.267323133183131,,,0.8113670010000007,Q1: Lowest,Q2,TRUE,TRUE
01067,"Henry County, AL",0.9097661623108666,1.0477172717271728,0.13795110941630617,0.11471801925722147,0.021589658965896596,-0.6999999999999993,0.3854772494013001,0.005669862052840813,0.005669862052840813,6.952447439312021,0.8802005713467622,,,-1.908189394199999,Q2,Q4: Highest,FALSE,FALSE
01069,"Houston County, AL",0.9318901909722224,1.0246705822829365,0.09278039131071414,0.07999131944444449,0.024835566114520757,3.6999999999999993,0.2391685820913967,0.08344674450254286,0.08344674450254286,2.262704301779195,-6.131371224619456,3.0147745417667977,3.896616057572217,-1.8337891329999998,Q2,Q3,FALSE,FALSE
01071,"Jackson County, AL",0.8371344244700831,1.0029373693119583,0.1658029448418752,0.16815516117904095,0.05167778552225433,-2.900000000000002,0.22510918237602962,-0.03200645004031277,-0.03200645004031277,-1.1786019540296122,1.7228643203755623,,,-0.3050460959999999,Q1: Lowest,Q3,TRUE,FALSE
01073,"Jefferson County, AL",0.956196873696287,0.9951753338539884,0.038978460157701345,0.09070583020442224,0.04248287969638487,1.0999999999999996,0.2052863632314954,0.005204811627030237,0.005204811627030015,3.6252940517023156,2.3983453047670955,5.428584371108315,6.351252157018141,-1.898141605000001,Q3,Q2,FALSE,FALSE
01075,"Lamar County, AL",0.9256791832496972,0.9697286012526096,0.0440494180029124,0.17926976985637655,0.04289238944771301,-3.1999999999999993,0.29772291977016385,-0.07355211059660427,-0.07355211059660427,-2.4066406464454513,-7.235138124345539,,,-0.33201883200000104,Q2,Q2,TRUE,TRUE
01077,"Lauderdale County, AL",0.964118322253575,1.0163302391827511,0.05221191692917615,0.05523937060595918,0.038382201267128324,-2.400000000000002,0.26873963297438186,0.01780324234142272,0.01780324234142272,4.16118095532646,-1.6476294938161962,3.4778255351810543,2.608790544119447,-2.2058774417,Q3,Q3,FALSE,FALSE
01079,"Lawrence County, AL",0.8586537833779461,1.03769608181881,0.17904229844086383,0.14323953776849252,0.014097159836915174,2.6999999999999993,0.21782001630656334,-0.03992068352141831,-0.03992068352141842,3.7907925407925425,-0.05486409058092967,,,-1.6331835590000008,Q1: Lowest,Q4: Highest,FALSE,FALSE
01081,"Lee County, AL",1.005392912172573,1.051754079108468,0.04636116693589498,0.0589289644979718,0.038092501436745696,-1.8000000000000007,0.3635791434829678,0.24715387997028815,0.24715387997028815,1.8305830602260487,-6.068103926358333,8.572258192103845,9.59825836636988,-1.6659145229999996,Q4: Highest,Q4: Highest,FALSE,FALSE
01083,"Limestone County, AL",1.0229472630173564,1.1388954856538354,0.11594822263647897,0.026340676457498935,0.0032815907079168927,-0.5999999999999996,0.38448869591256174,0.3004351655864217,0.3004351655864219,4.83894996651037,0.6365039006975337,8.177862604804588,8.183608997701779,-2.823484488,Q4: Highest,Q4: Highest,FALSE,FALSE
01085,"Lowndes County, AL",0.8125417687680998,0.9120667522464698,0.09952498347837002,0.23123190020049011,0.06675224646983313,-3.3999999999999986,0.18927444794952675,-0.18767226259082936,-0.18767226259082925,9.746426504709078,2.708721602837313,,,-3.9080793180000004,Q1: Lowest,Q1: Lowest,TRUE,TRUE
01087,"Macon County, AL",0.8910407346362138,0.9343532145623548,0.04331247992614096,0.13174005180127146,0.06506584043377228,-0.3000000000000007,0.26914960571618973,-0.17655637590010032,-0.17655637590010032,1.0846971516339676,0.513570433550063,,,-1.6621689488999998,Q2,Q1: Lowest,TRUE,TRUE
01089,"Madison County, AL",0.984276903589195,1.0944461592498378,0.11016925566064284,0.03236854888794605,0.012447713218311285,0.1999999999999993,0.2976924531870626,0.18061856714546676,0.18061856714546698,1.4996808000625554,-1.964995683484883,5.0608221996326535,6.239126238234185,-1.7640041229999994,Q3,Q4: Highest,FALSE,FALSE
01091,"Marengo County, AL",0.8425668319825813,0.9746480798141316,0.13208124783155029,0.16426756985605417,0.03621702883695499,4.800000000000001,0.18600177115460959,-0.12162980209545982,-0.12162980209545982,0.46598549300464476,-1.0674555092639366,,,-2.028145737000001,Q1: Lowest,Q2,TRUE,TRUE
01093,"Marion County, AL",0.868649270913277,1.075239630163712,0.2065903592504349,0.19424405218726015,-0.0058529137331411185,-2.8000000000000007,0.36403883732291153,-0.03695419624623164,-0.03695419624623142,2.0704267635557496,3.2386566957748126,,,-2.56895087,Q1: Lowest,Q4: Highest,TRUE,FALSE
01095,"Marshall County, AL",0.9197496148861776,1.0381799163179917,0.1184303014318141,0.08873511504511333,0.01933930135253481,-3.900000000000002,0.3244428799653407,0.08000669605490773,0.08000669605490773,-1.431557302882955,-2.95743808942001,5.646577710570838,4.530275044332404,-2.9381173769999993,Q2,Q4: Highest,FALSE,FALSE
01097,"Mobile County, AL",0.9683759011904096,1.0051640992049151,0.0367881980145055,0.056988766556754,0.03836510661366099,-3.1000000000000014,0.3171523619427812,0.018473559025424358,0.018473559025424358,3.0024638792662457,-3.5258109648048004,6.6492867920451175,3.969494349445082,-2.3197979579999988,Q3,Q3,FALSE,FALSE
01099,"Monroe County, AL",0.7468318624123105,0.9314958327240824,0.18466397031177195,0.2239194387870559,0.016230443047229093,-0.3000000000000007,0.23598109185281313,-0.11537312796006316,-0.11537312796006316,3.854620463363384,-6.040078822056142,,,-3.1125905081000003,Q1: Lowest,Q1: Lowest,TRUE,TRUE
01101,"Montgomery County, AL",0.9647263570338248,0.9929385818487156,0.02821222481489083,0.06869998930512478,0.04750776452497296,-2.3000000000000007,0.27942425787033676,-0.006152144913290747,-0.006152144913290747,1.115833550537146,-4.1753325771945935,5.301027999621311,3.5759651924209663,-1.9227513270000003,Q3,Q2,TRUE,FALSE
01103,"Morgan County, AL",0.9637359652299892,1.0451696840870777,0.0814337188570885,0.072654835204636,0.012717144323096119,-0.5,0.24613127306907545,0.02819660300523208,0.02819660300523208,0.8254447541590715,-1.7577452169927894,3.6583742292889383,3.885357090978289,-2.243551299,Q3,Q4: Highest,FALSE,FALSE
01105,"Perry County, AL",0.9749547374773688,0.8851749901690916,-0.0897797473082772,0.07181653590826798,0.10696028313016126,1.1999999999999957,0.2254268191612796,-0.17180248746983484,-0.17180248746983473,0.7652597513029546,-6.386945914618273,,,-5.605751442999999,Q3,Q1: Lowest,TRUE,TRUE
01107,"Pickens County, AL",0.8937347227582658,0.9321418399316436,0.03840711717337775,0.13598353274154118,0.10723440615209345,2.1000000000000014,0.2778677334349302,-0.002951623392866032,-0.002951623392866032,2.359623343722755,1.1298989155525758,,,-1.8694328759999994,Q2,Q1: Lowest,TRUE,TRUE
01109,"Pike County, AL",0.9026723853513692,1.0459778283115406,0.14330544296017145,0.08835367865390964,0.002984650369528108,-5.199999999999999,0.5985978231397917,0.04259941437612169,0.04259941437612169,0.20220317206225968,-3.873566845701901,,,-3.663809443,Q2,Q4: Highest,TRUE,FALSE
01111,"Randolph County, AL",0.9004935092801202,1.006908253545025,0.10641474426490471,0.12466473554339663,0.032238516543449225,-3.3999999999999986,0.24947601304145328,0.002647603918453756,0.002647603918453756,4.675058315693476,2.2881813743616157,,,-0.9965494050000014,Q2,Q3,TRUE,FALSE
01113,"Russell County, AL",1.0931591195578396,0.9855786297479588,-0.10758048980988077,0.06690584698923685,0.03501064962726308,-2.3000000000000007,0.30179455076611217,0.1348435603242355,0.1348435603242355,4.810214344937891,-0.836127387319352,,,-1.3356739910000002,Q4: Highest,Q2,FALSE,TRUE
01115,"St. Clair County, AL",1.0159634957639163,1.0545198562967275,0.038556360532811196,0.05160061408995276,0.03165355859792218,-0.40000000000000036,0.30685769092434967,0.12809396582144483,0.12809396582144483,0.30421880387984657,-18.595283687353565,10.282062132482963,0.6246883249760184,-2.7550410789999997,Q4: Highest,Q4: Highest,FALSE,FALSE
01117,"Shelby County, AL",1.0145629584352078,1.0627281555143953,0.04816519707918743,0.045588834555827185,0.026605405599812948,-0.7000000000000002,0.16067192791395035,0.1864451117493502,0.18644511174934997,2.709717138564596,-6.79382446230608,2.470601617285652,6.350416309776172,-4.329866895999999,Q4: Highest,Q4: Highest,FALSE,FALSE
01119,"Sumter County, AL",1.0794547872340423,0.9563721136767318,-0.1230826735573105,0.08577127659574468,0.05106571936056836,1.3999999999999986,0.24617091172831596,-0.10764038489156968,-0.10764038489156957,1.6199367990018365,1.7451680849335478,,,-2.5346650800000017,Q4: Highest,Q1: Lowest,FALSE,FALSE
01121,"Talladega County, AL",0.8564787837050378,1.0166197864682576,0.16014100276321974,0.1862584097049319,0.037292441702204915,-0.6000000000000014,0.23483593830866378,-0.02733928441125677,-0.02733928441125666,1.4123460127021232,1.9527847841614232,8.405518298826436,4.138670216505007,-2.2702528070000003,Q1: Lowest,Q3,TRUE,FALSE
01123,"Tallapoosa County, AL",0.938665164742326,0.9684298752095364,0.02976471046721041,0.10042241622078285,0.06239523188675733,-1.1000000000000014,0.315605709337728,-0.025281305838605328,-0.025281305838605328,3.4593451367156467,-1.865885044246732,,,-3.1424032030000006,Q2,Q2,TRUE,TRUE
01125,"Tuscaloosa County, AL",1.0196844961596836,1.0014930558816073,-0.018191440278076287,0.06297429057627746,0.0625581024104871,-2.400000000000002,0.2591050237103725,0.1356387306753457,0.13563873067534593,3.4587319130657797,-2.5599534577306766,5.446936512257338,4.861323991410998,-2.1498492579999997,Q4: Highest,Q3,FALSE,FALSE
01127,"Walker County, AL",0.8418876185842861,0.9948538414447504,0.15296622286046435,0.16335962748027943,0.04859198041016222,-1.8000000000000007,0.29563061667183144,-0.06165891129330081,-0.0616589112933007,-1.4078187700526823,1.090137681163288,5.505456028991958,4.127411112453574,-1.8225406170000014,Q1: Lowest,Q2,TRUE,FALSE
01129,"Washington County, AL",0.9168294515401954,1.1709844559585492,0.2541550044183538,0.0988730277986476,0.042314335060449015,-0.09999999999999787,0.3645350460765149,-0.0666056829226459,-0.0666056829226459,1.9443286865019116,3.5122663983863798,,,-1.3974810009999992,Q2,Q4: Highest,FALSE,FALSE
01131,"Wilcox County, AL",0.8853754940711462,0.9257635746606336,0.040388080589487396,0.3162055335968379,0.07946832579185525,-3.200000000000003,0.45359906213364587,-0.15031127129750987,-0.15031127129750976,-4.36278811665522,-3.9372493792799883,,,-1.4895248500000005,Q2,Q1: Lowest,FALSE,TRUE
01133,"Winston County, AL",0.8490501033566296,0.9823903891569976,0.13334028580036805,0.21498178954621516,0.02043330937467913,0.6999999999999993,0.23770690596010424,-0.04944082387963633,-0.04944082387963622,-3.579124199492095,3.425699455832656,,,-1.8992366300000008,Q1: Lowest,Q2,TRUE,FALSE
02013,"Aleutians East Borough, AK",1.919694072657744,0.7589543021819679,-1.160739770475776,0.026768642447418722,0.05475504322766567,-2.099999999999998,0.19268949047423867,0.10790172642762275,0.10790172642762275,-6.947526924585606,-23.2039577182231,,,-4.0182631036,Q4: Highest,Q1: Lowest,FALSE,TRUE
02016,"Aleutians West Census Area, AK",1.3124793114862627,1.0257234726688105,-0.28675583881745226,0.07778881165177098,0.058170125694241404,-2.5999999999999996,0.376852574102964,0.03073545554335899,0.03073545554335877,-1.3687669185825744,11.806551644457542,,,-1.0281979330000004,Q4: Highest,Q3,FALSE,FALSE
02020,"Anchorage Borough/municipality, AK",1.0337390072104364,1.0007719352416509,-0.032967071968785566,0.004028952889037041,0.053319672418753794,1.5,0.21598679556708333,0.033028207409107946,0.033028207409107946,0.1353306018749667,-1.395379291132219,3.2660548669775977,4.748119093316248,-2.7977191649999984,Q4: Highest,Q3,FALSE,FALSE
02050,"Bethel Census Area, AK",1.0056133399372629,0.954711584300016,-0.05090175563724686,0.01320785867591212,0.04957889718735098,2.1000000000000014,0.2212353551456261,0.09944387968665902,0.09944387968665902,-6.203460080066919,5.453296347413511,,,-3.0177105139999973,Q4: Highest,Q1: Lowest,FALSE,TRUE
02060,"Bristol Bay Borough, AK",0.3948667324777887,0.9897959183673468,0.5949291858895581,0.5745310957551826,0.1489795918367347,1.3000000000000007,0.39725156882993096,-0.22304832713754652,-0.22304832713754652,-4.786393504594705,12.726561249355225,,,-2.46960247,Q1: Lowest,Q2,TRUE,FALSE
02068,"Denali Borough, AK",0.6132686084142395,0.9350165562913908,0.32174794787715133,0.43495145631067966,0.4950331125827815,0.1999999999999993,0.2148067838612251,0.16306156405990024,0.16306156405990002,-0.1404428013509207,11.48142064925966,,,-4.2288814421,Q1: Lowest,Q1: Lowest,TRUE,TRUE
02070,"Dillingham Census Area, AK",1.001054852320675,0.846684350132626,-0.15437050218804904,0.021097046413502074,0.17718832891246683,-3.3999999999999986,0.1645816014112209,0.01738410596026485,0.01738410596026485,-0.9512631826538609,-7.630847240258865,,,-0.6037986139999987,Q4: Highest,Q1: Lowest,FALSE,TRUE
02090,"Fairbanks North Star Borough, AK",1.0403029952584713,1.005840061425347,-0.034462933833124154,0.013993292471377372,0.03943786500383906,-0.5999999999999996,0.19179470678143362,0.03531989951360304,0.03531989951360304,0.5107183516799091,-33.82708156955818,,,-0.921994702000001,Q4: Highest,Q3,FALSE,FALSE
02100,"Haines Borough, AK",0.7356020942408377,0.9718397997496871,0.23623770550884948,0.25804038893044123,0.18272841051314148,-1.5999999999999996,0.3306669503244335,0.06347204707860454,0.06347204707860454,-0.9006107428452259,-4.855728733134294,,,-3.4322054639,Q1: Lowest,Q2,TRUE,FALSE
02110,"Juneau Borough/city, AK",0.904168529280286,1.0184712979662915,0.11430276868600553,0.0722507822977202,0.08228123639529816,-0.7999999999999998,0.13435234123927642,0.04210938009256249,0.04210938009256249,0.9659145101671013,-0.4914710397948294,,,-2.8027139759999997,Q2,Q3,TRUE,FALSE
02122,"Kenai Peninsula Borough, AK",1.0203562866826486,1.0913832006471114,0.07102691396446281,-8.266512358434674e-5,0.02677849206011329,0.09999999999999964,0.21142847055500646,0.10204234870100626,0.10204234870100626,-1.0969994343534517,-6.5690170322565775,,,-1.4838101529999985,Q4: Highest,Q4: Highest,FALSE,FALSE
02130,"Ketchikan Gateway Borough, AK",0.8399692741006273,0.9888332140300644,0.14886393992943714,0.17155293816412753,0.1192555476020043,0.5999999999999996,0.32348519282542565,0.0419758638782699,0.0419758638782699,-0.3647556511184008,6.146115289513867,,,-2.9771161589999995,Q1: Lowest,Q2,TRUE,FALSE
02150,"Kodiak Island Borough, AK",1.0374622862889709,0.9715025906735753,-0.06595969561539561,0,0.04490500863557856,-0.40000000000000036,0.3500932045416032,-0.012234972262329946,-0.012234972262330057,-2.268863598260873,6.6024701655481035,,,-3.7083685179999986,Q4: Highest,Q2,FALSE,TRUE
02158,"Kusilvak Census Area, AK",1.0228255646323885,0.883576803895529,-0.13924876073685954,-0.011532916866890952,0.16954404603806994,,,,,-1.648523867646623,,,,,Q4: Highest,Q1: Lowest,FALSE,TRUE
02164,"Lake and Peninsula Borough, AK",0.4868301544050863,0.9298611111111112,0.44303095670602494,0.5322434150772025,0.1958333333333333,-1.5,0.2740424902647016,-0.022713321055862545,-0.022713321055862434,-6.244678179598267,-36.860561246996184,,,1.1113220089999984,Q1: Lowest,Q1: Lowest,TRUE,TRUE
02170,"Matanuska-Susitna Borough, AK",1.03843249576878,1.1063921160887844,0.06795962032000435,0.006769951829188936,0.023913927941774826,0.09999999999999964,0.16757222675429828,0.33064298174492035,0.33064298174492013,-2.793758336723279,-15.035062352394853,2.726258965496811,4.344728209857362,-2.910838545999999,Q4: Highest,Q4: Highest,FALSE,FALSE
02180,"Nome Census Area, AK",1.0143814576933818,1.023920174958994,0.009538717265612062,0.024015638089919022,0.04756697648988517,-2.400000000000002,0.24545183417834782,0.08198139736102106,0.08198139736102084,0.7422235504873614,1.3078480483212278,,,-3.255517774000001,Q4: Highest,Q3,FALSE,FALSE
02185,"North Slope Borough, AK",0.7548164672480228,0.9179775280898876,0.16316106084186488,0.2634354086392212,0.19757994814174584,-2.4000000000000004,0.23611657846010292,0.1541260711351098,0.15412607113510957,0.04382429606841522,15.96505528111145,,,-10.811611500000001,Q1: Lowest,Q1: Lowest,FALSE,FALSE
02188,"Northwest Arctic Borough, AK",0.9523449319213312,1.0589887640449438,0.10664383212361261,0.051815431164901615,0.03483146067415732,2.8000000000000007,0.2290703237123266,0.02432795698924739,0.02432795698924739,-0.09929297382033353,-9.20496985550679,,,-4.296408888000002,Q3,Q4: Highest,FALSE,FALSE
02220,"Sitka Borough/city, AK",0.9851709304958116,1.0290178571428572,0.04384692664704559,0.03667647724700018,0.09539473684210531,-0.3000000000000007,0.3680925404525255,-0.04044740707264716,-0.04044740707264716,2.377730969550468,23.980670451316932,,,-5.229226887200001,Q3,Q3,FALSE,FALSE
02240,"Southeast Fairbanks Census Area, AK",0.7946979038224414,1.1258599757183327,0.3311620718958913,0.19790382244143034,0.018211250505868026,-1.5,0.33090005732849237,-0.0074874010079193365,-0.0074874010079193365,0.7521378897896613,-36.49256761040431,,,-1.7204536150000003,Q1: Lowest,Q4: Highest,FALSE,FALSE
02282,"Yakutat Borough/city, AK",0.8597972972972973,1.256140350877193,0.39634305357989563,0.1317567567567568,-0.08771929824561409,-0.40000000000000036,0.2484694911818366,-0.11737804878048785,-0.11737804878048774,-0.5461749901831292,,,,-6.694865205700001,Q1: Lowest,Q4: Highest,FALSE,FALSE
02290,"Yukon-Koyukuk Census Area, AK",0.9310844370860928,0.9843419382141346,0.05325750112804184,0.1245860927152318,0.07151925518408797,0.6999999999999993,0.31049630806617445,-0.0843837535014006,-0.0843837535014007,-2.180875018404599,-30.53542640765675,,,-0.7450007209999985,Q2,Q2,FALSE,FALSE
