fips,county_name,peak_year_2008,peak_employment_2008,trough_year_2008,trough_employment_2008,recovery_employment_2008,n_recovery_years_2008,recovery_ratio_2008,flag_tiny_base_2008,flag_implausible_2008,never_recovered_2008,poverty_rate_2007,median_hh_income_2007,total_population_2007,rucc_2003_2007,population_density_2007,proprietor_share_2007,net_migration_rate_2007,pct_hs_plus_2007,pct_bachelors_plus_2007,birth_rate_2007,wealth_band_2008,peak_year_covid,peak_employment_covid,trough_year_covid,trough_employment_covid,recovery_employment_covid,n_recovery_years_covid,recovery_ratio_covid,flag_tiny_base_covid,flag_implausible_covid,never_recovered_covid,poverty_rate_2019,median_hh_income_2019,total_population_2019,rucc_2013_2019,population_density_2019,proprietor_share_2019,net_migration_rate_2019,pct_hs_plus_2019,pct_bachelors_plus_2019,birth_rate_2019,wealth_band_covid
01021,"Chilton County, AL",2007,19264,2010,17655,18103,2,0.9397321428571428,FALSE,FALSE,FALSE,16.7,39663,42881,1,61.891813093392685,0.2601608502082436,9.84118840512115,,,13.636957581,middle,2019,18570,2020,17887,19260.5,2,1.0371836295099623,FALSE,FALSE,FALSE,16,49692,44428,1,64.124658289528,0.2967960648763627,0.967858107499775,,,12.439186825,middle
01023,"Choctaw County, AL",2006,5076,2011,4171,4192.5,2,0.8259456264775413,FALSE,FALSE,TRUE,21.8,31508,14216,9,15.562481458249176,0.2236024844720497,-5.135059088351154,,,11.621801379,lower,2018,4557,2022,4223,4063.5,2,0.8917050691244239,FALSE,FALSE,TRUE,22.6,39808,12589,9,13.781378663329972,0.2530830112276827,-5.163237747239654,,,10.463378176,lower
01025,"Clarke County, AL",2007,9831,2012,7152,7146.5,2,0.7269352049638897,FALSE,FALSE,TRUE,21.8,32627,26436,7,21.34655448070929,0.25163256421419244,-5.636253593584506,,,11.553297582,lower,2019,8061,2020,7918,8039,2,0.997270810073192,FALSE,FALSE,FALSE,18.4,43822,23622,7,19.074304355549813,0.2476993205470027,-8.89001778003556,,,11.190576357,lower
01027,"Clay County, AL",2006,5957,2009,4788,4952.5,2,0.8313748531139835,FALSE,FALSE,TRUE,15.5,36009,14085,9,23.32100363930181,0.23314439140811455,4.046858359957401,,,11.180079132,lower,2019,5865,2020,5765,5832,2,0.9943734015345268,FALSE,FALSE,FALSE,16.6,40562,13235,9,21.913630327735852,0.25173920077657336,-7.933509633547412,,,10.780655132,lower
01029,"Cleburne County, AL",2006,6464,2012,5386,5431,2,0.8401918316831684,FALSE,FALSE,TRUE,15.4,38918,14799,8,26.42173727519921,0.37859354268023,11.014257720116223,,,13.459227468,middle,2019,5648,2020,5517,6036.5,2,1.0687854107648724,FALSE,FALSE,FALSE,13.3,51276,14910,8,26.619913695061836,0.4026335781210433,7.243460764587525,,,12.5,middle
01031,"Coffee County, AL",2007,20485,2013,19149,19953.5,2,0.9740541859897486,FALSE,FALSE,FALSE,16.5,36819,47458,6,69.89540285072152,0.23704108590689624,17.489148299549075,,,14.473470712,lower,2019,22459,2020,21968,22454.5,2,0.9997996348902444,FALSE,FALSE,FALSE,15,57299,52342,4,77.08848194219027,0.22851722502479196,6.533949791754232,,,11.486978867,middle
01033,"Colbert County, AL",2007,24467,2010,21688,22011.5,2,0.8996403318755876,FALSE,FALSE,FALSE,16.5,37530,54486,3,91.88923911338674,0.19276335774800013,2.239107293616709,,,12.157553086,middle,2019,24665,2020,23667,24775.5,2,1.004480032434624,FALSE,FALSE,FALSE,14.6,46683,55241,3,93.16252721547914,0.1844208960773378,5.304031425933636,,,11.429089755,lower
01035,"Conecuh County, AL",2006,4877,2009,4002,4096,2,0.8398605700225549,FALSE,FALSE,TRUE,24.7,27555,13441,9,15.80775251417476,0.24344697618639713,-5.803139647347668,,,14.227873009,lower,2019,3997,2022,3741,3840,2,0.960720540405304,FALSE,FALSE,TRUE,22.2,41539,12067,7,14.191812334539604,0.2577584502866179,-6.381039197812215,,,10.098936738,lower
01037,"Coosa County, AL",2006,4566,2009,3926,4000,2,0.8760402978537013,FALSE,FALSE,TRUE,15.1,34667,11439,8,17.573885136017477,0.30697340043134436,2.710027100271003,,,10.813308688,lower,2019,4284,2020,4018,4268.5,2,0.9963818860877685,FALSE,FALSE,FALSE,17.1,42024,10663,8,16.38170619856232,0.3294653957728968,1.969426990527994,,,8.3544541444,lower
01039,"Covington County, AL",2006,16681,2013,14802,14592.5,2,0.8747976740003597,FALSE,FALSE,TRUE,19.4,32490,37631,7,36.51470883616947,0.22195529559222896,2.4713666923547075,,,12.513431537,lower,2019,15268,2020,14533,14681,2,0.9615535761068902,FALSE,FALSE,TRUE,17.2,44836,37049,6,35.94997336428058,0.23363197794624396,6.693837890361413,,,11.16186049,lower
01041,"Crenshaw County, AL",2006,6390,2010,5707,5802,2,0.907981220657277,FALSE,FALSE,TRUE,18.3,33156,13956,8,22.92133724224582,0.3196913787319691,4.585841215247922,,,12.322724124,lower,2019,5609,2022,5198,5324,2,0.949188803708326,FALSE,FALSE,TRUE,16.8,43309,13772,8,22.619135604772815,0.3067702177950363,-6.099331977926227,,,9.9286154292,lower
01043,"Cullman County, AL",2007,38442,2011,32536,33677,2,0.8760470318922012,FALSE,FALSE,FALSE,14.2,39194,79576,6,108.3039468007355,0.2680342541971068,7.879260078415602,72.5680228977211,13.164378102242672,13.061387274,middle,2019,37153,2020,36198,38276.5,2,1.0302398191263156,FALSE,FALSE,FALSE,12.2,50897,83768,4,114.00931204890936,0.2525012476532237,6.398624773183077,81.26711455055703,15.71732290160728,11.84309691,middle
01045,"Dale County, AL",2006,19701,2009,18429,20115.5,2,1.0210395411400437,FALSE,FALSE,FALSE,16.7,41214,49488,4,88.19613874567155,0.13577555396711938,-0.7274490785645005,,,16.178440515,middle,2019,17828,2020,17444,18152.5,2,1.0182017051828585,FALSE,FALSE,FALSE,18.1,45120,49172,4,87.63297232464761,0.16055181596271914,-2.704791344667697,,,13.1821187,lower
01047,"Dallas County, AL",2006,14727,2009,12743,14821.5,2,1.0064167854960278,FALSE,FALSE,FALSE,30.2,27647,44194,4,45.15406574588909,0.1965953814784959,-8.010137122686338,,,16.847256204,lower,2018,15025,2021,13957,13825.5,2,0.9201663893510816,FALSE,FALSE,TRUE,26,34034,37196,4,38.00404193972238,0.1976958251677653,-17.31368964404775,,,11.604185985,lower
01049,"DeKalb County, AL",2006,30452,2009,26113,26424,2,0.8677262577170629,FALSE,FALSE,FALSE,18.4,35558,69450,6,89.37338256054419,0.2610320540462843,3.657307415406767,71.42825911108196,12.489888721278502,15.561220731,lower,2019,31042,2020,30056,30854.5,2,0.9939597964048708,FALSE,FALSE,FALSE,18.2,44277,71513,6,92.02820312530162,0.2621565122549762,1.6360661697873111,78.63509690046163,12.761929074393176,11.125104954,lower
01051,"Elmore County, AL",2007,34979,2009,33543,34025.5,2,0.9727407873295406,FALSE,FALSE,FALSE,11.3,49193,77124,2,124.69119834443512,0.3141127090070873,19.95487785903221,80.06733339934647,21.60609961382315,13.205203635,higher,2019,38702,2020,37372,40268.5,2,1.0404759443956384,FALSE,FALSE,FALSE,11.4,62310,81209,2,131.2956735432969,0.3002436053593179,3.447893706362595,89.67907841467864,24.86403836463781,11.490568364,higher
01053,"Escambia County, AL",2006,13759,2009,13002,13452,2,0.9776873319281923,FALSE,FALSE,TRUE,22.4,34615,37839,6,40.02398964256702,0.19923527026244137,0.2114220777504691,,,13.192366514,lower,2019,12820,2021,12170,12590.5,2,0.9820982839313572,FALSE,FALSE,TRUE,20.5,42712,36633,6,38.74834991876523,0.2165794949665373,-1.2556984139983076,,,11.482154818,lower
01055,"Etowah County, AL",2006,44954,2010,39623,40716,2,0.905725853094274,FALSE,FALSE,TRUE,17.4,35420,103893,3,194.14026878746657,0.21496508548037563,2.7239563781967986,79.55703645629166,14.86811894495156,12.985878585,lower,2018,44179,2021,39883,40615.5,2,0.9193395051947758,FALSE,FALSE,TRUE,18.8,43047,102268,3,191.1037029285575,0.22531472469130837,-1.6329643681307937,84.13804638715433,17.240466101694917,11.470184841,lower
01057,"Fayette County, AL",2006,7481,2013,5888,6138,2,0.8204785456489774,FALSE,FALSE,TRUE,17.2,35957,17523,6,27.916913606209494,0.1884471117779445,-6.676938880328711,,,10.539437897000001,lower,2019,6476,2020,6290,6408.5,2,0.9895768993205682,FALSE,FALSE,TRUE,17,44212,16302,6,25.97166727206684,0.24646085621695377,-2.146975831186358,,,10.626927657,lower
01059,"Franklin County, AL",2006,13413,2009,11671,12980.5,2,0.9677551629016624,FALSE,FALSE,FALSE,20.1,30765,31004,6,48.90537085205826,0.23266045548654243,-6.966842988001548,,,15.207268228,lower,2019,13715,2020,13210,13422.5,2,0.9786729857819904,FALSE,FALSE,TRUE,16.1,44874,31362,6,49.47007614057061,0.22181604543377503,-1.4029717492506857,,,13.788700926,lower
01061,"Geneva County, AL",2006,11361,2009,10151,10493,2,0.9235982747997536,FALSE,FALSE,FALSE,19.5,33734,26322,3,45.81842867959999,0.328198127925117,4.558924093913836,,,11.614807909,lower,2019,10894,2020,10649,11136,2,1.0222140627868552,FALSE,FALSE,FALSE,16.1,43089,26271,3,45.72965351575759,0.35649717514124296,2.7787293974344336,,,10.57496624,lower
01063,"Greene County, AL",2006,3231,2013,2620,2521.5,2,0.7804085422469823,FALSE,FALSE,TRUE,31.3,25137,9385,3,14.504893952765205,0.28477011494252874,-2.6638252530633992,,,14.819693726,lower,2019,2437,2022,2172,2144.5,2,0.879975379565039,FALSE,FALSE,TRUE,31.7,28699,8111,8,12.535875849853868,0.3931333127126508,-13.31525089384786,,,11.764705882,lower
01065,"Hale County, AL",2006,6854,2011,5469,5478.5,2,0.7993142690399767,FALSE,FALSE,TRUE,24,31481,16418,3,25.49414510451233,0.2955710102489019,5.786332074552321,,,12.113803067,lower,2019,5524,2021,5046,5358,2,0.9699493120926864,FALSE,FALSE,TRUE,20.5,40745,14651,3,22.75031793922586,0.3793103448275862,-3.4809910586308104,,,12.925170068,lower
01067,"Henry County, AL",2006,7270,2013,6436,6614,2,0.9097661623108666,FALSE,FALSE,FALSE,17.9,35076,17108,3,30.447132189103954,0.28497645450402553,8.826280102875847,,,11.623705131,lower,2019,7272,2020,7115,7619,2,1.0477172717271728,FALSE,FALSE,FALSE,17.2,48597,17205,3,30.61976322852078,0.35450092889714574,9.70648067422261,,,9.7155157368,lower
01069,"Houston County, AL",2007,46080,2009,42394,42941.5,2,0.9318901909722224,FALSE,FALSE,FALSE,15.7,40461,97727,3,168.54539120356796,0.17084491129500137,10.693053096892363,81.99625276784194,18.807389170189374,14.21439791,middle,2019,45459,2020,44330,46580.5,2,1.0246705822829365,FALSE,FALSE,FALSE,19.4,50138,105882,3,182.6099554004132,0.19347195431279332,4.561681872272907,85.01102730960874,22.70400522776159,12.380608777,middle
01071,"Jackson County, AL",2006,26089,2010,21702,21840,2,0.8371344244700831,FALSE,FALSE,TRUE,17.6,36178,53333,6,49.47338346255244,0.268420850753711,1.7250107813173832,,,11.191560958,lower,2019,20086,2020,19048,20145,2,1.0029373693119583,FALSE,FALSE,FALSE,14.7,44322,51626,6,47.88991608643302,0.2566348312134149,3.4478751016929454,,,10.886514862,lower
01073,"Jefferson County, AL",2006,306816,2009,278986,293376.5,2,0.956196873696287,FALSE,FALSE,FALSE,15.1,44908,655163,1,589.4106999557378,0.15331753252003114,-6.3007221103755855,85.7760599768371,28.271759763711,14.678091863,higher,2019,309866,2020,296702,308371,2,0.9951753338539884,FALSE,FALSE,FALSE,16.2,54127,658573,1,592.4784716199633,0.1895704730370543,-3.90237680560849,91.20464434794542,34.62301192072914,12.779950258,middle
01075,"Lamar County, AL",2006,5779,2009,4743,5349.5,2,0.9256791832496972,FALSE,FALSE,TRUE,18.5,32893,14901,9,24.636023053802123,0.3029689608636977,3.7581370377826993,,,11.817553559,lower,2019,5269,2020,5043,5109.5,2,0.9697286012526096,FALSE,FALSE,TRUE,15.3,42686,13805,8,22.823991561488377,0.27890255439924316,-3.4770010865628396,,,11.485534727,lower
01077,"Lauderdale County, AL",2007,41818,2009,39508,40317.5,2,0.964118322253575,FALSE,FALSE,FALSE,18.1,37981,91107,3,136.38404953159943,0.2234565452181005,4.1818960123810465,81.48490806059905,19.620347271555783,11.659131854,middle,2019,40722,2020,39159,41387,2,1.0163302391827511,FALSE,FALSE,FALSE,15.7,48188,92729,3,138.8121278169151,0.2650683547713651,2.5342665185648503,84.96273359578011,22.22913781567523,9.4532544123,lower
01079,"Lawrence County, AL",2007,15317,2013,13123,13152,2,0.8586537833779461,FALSE,FALSE,FALSE,15,39248,34293,3,49.650709078668285,0.37875874125874126,2.332837605342198,,,12.230617705,middle,2019,14471,2020,14267,15016.5,2,1.03769608181881,FALSE,FALSE,FALSE,17.7,47797,32924,3,47.66861883492475,0.4166666666666667,2.2779735147612685,,,10.597434146,lower
01081,"Lee County, AL",2007,63602,2009,59854,63945,2,1.005392912172573,FALSE,FALSE,FALSE,17.3,39719,131934,3,217.15529103490047,0.19901610017889088,7.435535949793079,83.393278787546,31.807698643676897,12.787249815,middle,2019,80042,2020,76993,84184.5,2,1.051754079108468,FALSE,FALSE,FALSE,15.5,54160,164542,3,270.82606377025326,0.21732193078115136,1.367432023434746,91.96553697964984,41.40595701004678,11.121335292,middle
01083,"Limestone County, AL",2008,35952,2010,35005,36777,2,1.0229472630173564,FALSE,FALSE,FALSE,12.6,46753,76063,2,135.00733938114905,0.25173439048562934,22.363041163246255,79.22004215988325,17.37270958326577,13.218580135,higher,2019,46319,2020,46167,52752.5,2,1.1388954856538354,FALSE,FALSE,FALSE,12,64729,98915,2,175.56829174350682,0.30012389015073304,22.99954506394379,87.39790476468784,25.55631858096755,10.395095647,higher
01085,"Lowndes County, AL",2006,4489,2013,3451,3647.5,2,0.8125417687680998,FALSE,FALSE,TRUE,30,28530,11973,2,16.720082113156955,0.2634766807995155,-14.53269857178652,,,15.684729064,lower,2018,3895,2022,3635,3552.5,2,0.9120667522464698,FALSE,FALSE,TRUE,26.6,33930,9726,2,13.582186472276335,0.36094094584660624,-11.823976968949207,,,11.776649746,lower
01087,"Macon County, AL",2008,8494,2011,7375,7568.5,2,0.8910407346362138,FALSE,FALSE,TRUE,29.6,27011,21942,6,36.04938677269106,0.25691483546517985,-7.929997265518184,,,11.115575198,lower,2019,7746,2022,7242,7237.5,2,0.9343532145623548,FALSE,FALSE,TRUE,29.3,34281,18068,6,29.68463769068371,0.2677618069815195,-7.416426831968121,,,9.4534062491,lower
01089,"Madison County, AL",2008,162627,2010,157363,160070,2,0.984276903589195,FALSE,FALSE,FALSE,11.3,52870,315859,2,394.02977999331347,0.15523012917999546,11.897713853333292,87.83904401902207,37.81343738568467,13.230217043,higher,2019,187906,2020,185567,205653,2,1.0944461592498378,FALSE,FALSE,FALSE,11.5,68609,372909,2,465.1988742683493,0.170226937180621,9.932718169848409,92.89986621865472,44.05256362391886,11.46621292,higher
01091,"Marengo County, AL",2006,8267,2012,6909,6965.5,2,0.8425668319825813,FALSE,FALSE,TRUE,20,32747,21475,7,21.98284774869024,0.22234794908062236,-1.5832363213038416,,,13.051643192,lower,2019,7317,2021,7052,7131.5,2,0.9746480798141316,FALSE,FALSE,TRUE,24.8,38838,18863,7,19.30907832752242,0.2270078040106688,-2.6506918305677782,,,11.023497455,lower
01093,"Marion County, AL",2006,13030,2009,10499,11318.5,2,0.868649270913277,FALSE,FALSE,TRUE,19.7,32752,30849,8,41.55631770801059,0.19601063829787235,1.9449576971700864,,,12.727211184,lower,2019,11789,2020,11858,12676,2,1.075239630163712,FALSE,FALSE,FALSE,16.9,44675,29709,7,40.02063738815802,0.21671490593342985,5.183614392944899,,,10.158260314,lower
01095,"Marshall County, AL",2006,40897,2009,37268,37615,2,0.9197496148861776,FALSE,FALSE,FALSE,19.6,36931,89605,4,158.3535682349157,0.23457938491948144,5.189442553428938,76.45392262916602,15.549717543227048,17.398271619,lower,2019,41108,2020,40313,42677.5,2,1.0381799163179917,FALSE,FALSE,FALSE,15.7,48913,96774,4,171.0229140378967,0.2202638118906519,2.232004464008928,82.10050033973685,20.079992587559452,14.460154242,middle
01097,"Mobile County, AL",2007,178930,2009,168733,173271.5,2,0.9683759011904096,FALSE,FALSE,FALSE,20.8,37575,405715,2,330.0159429956563,0.1755719949880709,0.3869711496986802,80.8181319911378,18.92132871181652,15.481160666,middle,2019,177088,2020,170294,178002.5,2,1.0051640992049151,FALSE,FALSE,FALSE,17.7,49492,413210,2,336.11251199791764,0.20559663378073337,-3.1388398151061203,87.46741878318292,22.890823061261603,13.161362708,middle
01099,"Monroe County, AL",2006,8838,2013,6859,6600.5,2,0.7468318624123105,FALSE,FALSE,TRUE,23.6,32367,23437,7,22.85045175392841,0.2150785519125683,-6.741477151512566,,,12.635260684,lower,2019,6839,2021,6728,6370.5,2,0.9314958327240824,FALSE,FALSE,TRUE,23.3,40005,20733,7,20.21412365977718,0.25362475654620215,-12.781555973568707,,,9.5226701759,lower
01101,"Montgomery County, AL",2007,102853,2009,95787,99225,2,0.9647263570338248,FALSE,FALSE,TRUE,18.1,41199,227888,2,290.17232993019707,0.1542835814341545,-2.606543565260128,84.24493723730949,31.81297142776276,15.424153124,middle,2019,98847,2020,94151,98149,2,0.9929385818487156,FALSE,FALSE,FALSE,15.8,52711,226486,2,288.38714770663927,0.16544191693952595,-6.781876142454721,89.5459652369308,35.38893662018373,13.501401797,middle
01103,"Morgan County, AL",2007,55220,2009,51208,53217.5,2,0.9637359652299892,FALSE,FALSE,FALSE,14.2,43619,116397,3,200.79734471444297,0.1931165765628569,4.072269903863502,82.23330921278135,19.50844854070661,13.981564209,middle,2019,54572,2020,53878,57037,2,1.0451696840870777,FALSE,FALSE,FALSE,13.7,54355,119679,3,206.45914772786085,0.20137102410444763,2.3145246868707123,85.89168344207029,23.3938056316849,11.73801291,middle
01105,"Perry County, AL",2006,3314,2009,3076,3231,2,0.9749547374773688,FALSE,FALSE,TRUE,32.7,24132,10774,8,14.9707504828602,0.2917403384693104,-11.880452942268423,,,16.165413534,lower,2019,2543,2022,2271,2251,2,0.8851749901690916,FALSE,FALSE,TRUE,33.9,29572,8923,8,12.398738310614588,0.29939293598233996,-18.267398856886697,,,10.559662091,lower
01107,"Pickens County, AL",2006,7773,2011,6716,6947,2,0.8937347227582658,FALSE,FALSE,TRUE,22.2,31497,19989,8,22.67848714783619,0.297029702970297,-8.154484966731703,,,12.142547384,lower,2019,7022,2021,6269,6545.5,2,0.9321418399316436,FALSE,FALSE,TRUE,24.3,40249,19930,3,22.611548794655825,0.32062593640752457,-7.024586051179127,,,10.273114508,lower
01109,"Pike County, AL",2008,15155,2013,13816,13680,2,0.9026723853513692,FALSE,FALSE,TRUE,27,25817,31761,6,47.25868105412109,0.1908713692946058,-4.974654450426624,,,14.062266252,lower,2019,14072,2020,14030,14719,2,1.0459778283115406,FALSE,FALSE,FALSE,21.8,41271,33114,6,49.27187319121457,0.1928934010152284,-8.848221296128525,,,10.398456809,lower
01111,"Randolph County, AL",2006,9321,2009,8159,8393.5,2,0.9004935092801202,FALSE,FALSE,TRUE,20.9,34352,22662,6,39.03539746791836,0.28911966013688933,0.13238019592268996,,,12.173913043,lower,2018,8251,2020,7985,8308,2,1.006908253545025,FALSE,FALSE,FALSE,17.5,42922,22722,6,39.13874773921282,0.3358702432938241,2.4205615702843057,,,11.177363638,lower
01113,"Russell County, AL",2007,20626,2009,19246,22547.5,2,1.0931591195578396,FALSE,FALSE,FALSE,21.2,33546,51074,2,79.65601030596616,0.2064937968033978,3.406821474722951,,,15.331958928,lower,2019,22536,2020,21747,22211,2,0.9855786297479588,FALSE,FALSE,TRUE,18.9,43670,57961,2,90.39711033684664,0.2545959402527767,2.570694087403599,,,13.996284937,lower
01115,"St. Clair County, AL",2007,35174,2009,33359,35735.5,2,1.0159634957639163,FALSE,FALSE,FALSE,11.6,50046,79348,1,125.62815661563306,0.2860403337449022,27.499117810152743,75.28768699654776,12.940161104718069,13.789694155,higher,2019,41196,2020,39892,43442,2,1.0545198562967275,FALSE,FALSE,FALSE,11.2,65403,89512,1,141.72036541536707,0.28908252178370064,8.903834122799179,85.56974912903073,13.564849429694087,11.034653076,higher
01117,"Shelby County, AL",2008,98160,2009,93685,99589.5,2,1.0145629584352078,FALSE,FALSE,FALSE,6.9,67031,183491,1,233.61138908198316,0.22465493507943005,15.025260094500547,91.03232357420885,38.17481807412422,14.655634001,higher,2019,111218,2020,108259,118194.5,2,1.0627281555143953,FALSE,FALSE,FALSE,6.2,77801,217702,1,277.1670906252944,0.251752106465076,8.231435632194467,93.5029251914945,44.52523438390039,10.325767105,higher
01119,"Sumter County, AL",2007,4512,2009,4125,4870.5,2,1.0794547872340423,FALSE,FALSE,FALSE,35,23439,13926,8,15.4078329235937,0.2829679595278246,-14.218009478672986,,,13.388182498,lower,2018,4504,2021,4274,4307.5,2,0.9563721136767318,FALSE,FALSE,FALSE,36.4,29209,12427,8,13.749327857353077,0.299167327517843,-12.472841393739438,,,10.853517418,lower
01121,"Talladega County, AL",2006,37754,2010,30722,32335.5,2,0.8564787837050378,FALSE,FALSE,TRUE,18,38644,82226,4,111.59607935745326,0.15362810289559437,-0.3648481015737115,71.8632088494598,11.190664629769376,12.812675441,middle,2019,33063,2020,31830,33612.5,2,1.0166197864682576,FALSE,FALSE,FALSE,17.4,47719,79978,4,108.54512240471868,0.1677515630226156,1.5879366825877117,80.26872714828623,15.329334846274383,10.542422634,lower
01123,"Tallapoosa County, AL",2006,17755,2009,15972,16666,2,0.938665164742326,FALSE,FALSE,TRUE,17.1,35801,41414,6,57.797918024481845,0.20063008663691256,2.559520934949534,,,12.66009127,lower,2019,16107,2020,15102,15598.5,2,0.9684298752095364,FALSE,FALSE,TRUE,16,47100,40367,6,56.33671118207028,0.23522353800406903,0.6936358907028017,,,9.517688067,lower
01125,"Tuscaloosa County, AL",2007,86972,2009,81495,88684,2,1.0196844961596836,FALSE,FALSE,FALSE,18.6,41543,184350,3,139.5684771326495,0.14762696115221044,2.8369948467588824,83.66537530711966,26.730222414443595,13.790506804,middle,2019,106493,2020,99831,106652,2,1.0014930558816073,FALSE,FALSE,FALSE,16.2,52307,209355,3,158.4993682132131,0.18221428028286824,0.2770413890282057,89.112311819377,31.591546405854594,11.640657546,middle
01127,"Walker County, AL",2006,28777,2010,24076,24227,2,0.8418876185842861,FALSE,FALSE,TRUE,19.1,35497,67695,1,85.57818846543309,0.21931370710669415,0.05908855897776793,76.82848299786045,8.049271930371201,13.6159206,lower,2019,26136,2020,24866,26001.5,2,0.9948538414447504,FALSE,FALSE,FALSE,17.3,45991,63521,1,80.30153053420158,0.20523551940616733,1.1492262401410558,82.3339390268524,12.176683042824775,11.793379983,lower
